Model Outputs,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,
,,S03:LAJC,,,S03:LHJC,,,S03:LKJC,,,S03:RAJC,,,S03:RHJC,,,S03:RKJC,,
852,0,25.3379,1378.12,88.8106,33.903,1319.05,803.265,32.6411,1339.68,448.9,-123.683,1386.73,86.4845,-146.892,1311.64,802.901,-142.223,1373.52,456.753
853,0,25.3362,1378.12,88.8109,33.9055,1318.98,803.264,32.6339,1339.66,448.896,-123.681,1386.73,86.4851,-146.89,1311.59,802.894,-142.221,1373.5,456.754
854,0,25.3316,1378.14,88.8117,33.9062,1318.92,803.262,32.616,1339.66,448.894,-123.68,1386.73,86.4857,-146.89,1311.54,802.888,-142.219,1373.48,456.755
855,0,25.3238,1378.16,88.8132,33.9052,1318.86,803.26,32.5864,1339.68,448.893,-123.678,1386.72,86.4864,-146.891,1311.48,802.882,-142.217,1373.46,456.756
856,0,25.3125,1378.2,88.8152,33.9026,1318.8,803.258,32.544,1339.72,448.894,-123.677,1386.72,86.4872,-146.894,1311.43,802.875,-142.217,1373.43,456.758
857,0,25.2976,1378.24,88.818,33.8985,1318.74,803.255,32.4883,1339.79,448.897,-123.676,1386.72,86.488,-146.898,1311.38,802.869,-142.218,1373.41,456.759
858,0,25.2792,1378.3,88.8214,33.8929,1318.69,803.252,32.4192,1339.88,448.902,-123.675,1386.72,86.489,-146.904,1311.32,802.862,-142.22,1373.38,456.761
859,0,25.2573,1378.37,88.8256,33.8861,1318.63,803.248,32.3365,1339.99,448.909,-123.675,1386.71,86.4901,-146.911,1311.26,802.856,-142.222,1373.35,456.762
860,0,25.2321,1378.45,88.8306,33.8782,1318.57,803.245,32.2412,1340.13,448.918,-123.674,1386.71,86.4913,-146.918,1311.2,802.849,-142.226,1373.33,456.764
861,0,25.2036,1378.54,88.8363,33.8694,1318.52,803.24,32.1333,1340.29,448.928,-123.674,1386.71,86.4927,-146.927,1311.14,802.842,-142.231,1373.3,456.766
862,0,25.1723,1378.63,88.8429,33.86,1318.46,803.236,32.0146,1340.48,448.941,-123.674,1386.71,86.4943,-146.936,1311.08,802.836,-142.237,1373.27,456.767
863,0,25.1388,1378.74,88.85,33.85,1318.4,803.231,31.8866,1340.68,448.954,-123.675,1386.71,86.496,-146.946,1311.01,802.829,-142.243,1373.24,456.769
864,0,25.1032,1378.85,88.8578,33.8398,1318.35,803.225,31.7512,1340.9,448.969,-123.676,1386.71,86.4979,-146.956,1310.95,802.822,-142.251,1373.21,456.77
865,0,25.0664,1378.97,88.8661,33.8295,1318.29,803.219,31.6107,1341.14,448.985,-123.677,1386.71,86.4998,-146.966,1310.88,802.816,-142.26,1373.18,456.771
866,0,25.0289,1379.09,88.8745,33.8192,1318.22,803.213,31.4677,1341.38,449.002,-123.678,1386.71,86.5019,-146.976,1310.81,802.809,-142.269,1373.15,456.772
867,0,24.9913,1379.21,88.8831,33.8092,1318.16,803.206,31.3246,1341.62,449.02,-123.679,1386.71,86.5041,-146.985,1310.74,802.802,-142.279,1373.12,456.772
868,0,24.9544,1379.33,88.8915,33.7995,1318.09,803.199,31.1847,1341.86,449.037,-123.681,1386.71,86.5062,-146.995,1310.66,802.796,-142.29,1373.09,456.772
869,0,24.9189,1379.44,88.8994,33.7902,1318.02,803.192,31.0505,1342.1,449.053,-123.682,1386.72,86.5083,-147.004,1310.59,802.789,-142.302,1373.06,456.772
870,0,24.8854,1379.55,88.9067,33.7814,1317.95,803.185,30.9245,1342.32,449.069,-123.683,1386.73,86.5104,-147.013,1310.51,802.782,-142.313,1373.02,456.771
871,0,24.8546,1379.65,88.913,33.7732,1317.87,803.177,30.8093,1342.51,449.083,-123.685,1386.73,86.5123,-147.021,1310.43,802.776,-142.326,1372.99,456.77
872,0,24.8271,1379.74,88.9183,33.7656,1317.79,803.17,30.7073,1342.68,449.095,-123.685,1386.74,86.5141,-147.028,1310.35,802.769,-142.338,1372.96,456.769
873,0,24.8031,1379.81,88.9224,33.7585,1317.71,803.162,30.6199,1342.82,449.104,-123.686,1386.75,86.5158,-147.036,1310.27,802.763,-142.351,1372.93,456.768
874,0,24.7833,1379.87,88.9252,33.7518,1317.62,803.154,30.5487,1342.93,449.111,-123.686,1386.76,86.5173,-147.042,1310.19,802.756,-142.364,1372.89,456.766
875,0,24.7678,1379.91,88.9266,33.7455,1317.53,803.146,30.4948,1342.99,449.115,-123.686,1386.77,86.5188,-147.049,1310.1,802.75,-142.376,1372.85,456.764
876,0,24.7569,1379.94,88.9267,33.7395,1317.44,803.139,30.4591,1343.02,449.116,-123.685,1386.78,86.5201,-147.055,1310.02,802.743,-142.389,1372.82,456.762
877,0,24.7507,1379.94,88.9256,33.7337,1317.35,803.131,30.4419,1343,449.114,-123.684,1386.79,86.5215,-147.061,1309.93,802.737,-142.402,1372.78,456.76
878,0,24.7491,1379.93,88.9232,33.728,1317.25,803.124,30.4432,1342.94,449.108,-123.683,1386.79,86.5228,-147.067,1309.85,802.73,-142.415,1372.74,456.758
879,0,24.7521,1379.9,88.9198,33.7222,1317.16,803.117,30.4619,1342.84,449.099,-123.682,1386.8,86.5243,-147.073,1309.76,802.723,-142.428,1372.7,456.756
880,0,24.7595,1379.86,88.9153,33.7163,1317.06,803.11,30.4979,1342.7,449.087,-123.68,1386.81,86.5258,-147.08,1309.67,802.717,-142.44,1372.66,456.753
881,0,24.771,1379.8,88.91,33.7099,1316.96,803.104,30.5497,1342.52,449.073,-123.678,1386.82,86.5276,-147.086,1309.58,802.71,-142.452,1372.62,456.751
882,0,24.7864,1379.72,88.9038,33.7032,1316.87,803.098,30.6159,1342.32,449.057,-123.676,1386.82,86.5296,-147.093,1309.49,802.703,-142.464,1372.57,456.749
883,0,24.8051,1379.63,88.8969,33.6959,1316.77,803.092,30.6946,1342.08,449.038,-123.675,1386.83,86.5318,-147.101,1309.4,802.696,-142.475,1372.53,456.747
884,0,24.8269,1379.54,88.8894,33.6879,1316.68,803.086,30.7839,1341.83,449.019,-123.673,1386.83,86.5343,-147.109,1309.32,802.69,-142.486,1372.48,456.744
885,0,24.851,1379.43,88.8812,33.6792,1316.58,803.081,30.8813,1341.56,448.998,-123.671,1386.83,86.5371,-147.118,1309.23,802.683,-142.496,1372.43,456.742
886,0,24.877,1379.32,88.8725,33.6697,1316.49,803.076,30.9847,1341.28,448.978,-123.669,1386.84,86.5401,-147.128,1309.14,802.676,-142.506,1372.38,456.74
887,0,24.9046,1379.2,88.8633,33.6594,1316.41,803.072,31.0918,1341,448.957,-123.668,1386.84,86.5433,-147.138,1309.05,802.669,-142.515,1372.33,456.738
888,0,24.9328,1379.09,88.8536,33.6481,1316.32,803.068,31.1998,1340.71,448.936,-123.666,1386.84,86.5466,-147.149,1308.97,802.662,-142.523,1372.28,456.736
889,0,24.9614,1378.97,88.8436,33.636,1316.24,803.064,31.3067,1340.43,448.917,-123.664,1386.83,86.5499,-147.161,1308.88,802.655,-142.53,1372.23,456.733
890,0,24.9899,1378.85,88.8333,33.6231,1316.16,803.06,31.4104,1340.16,448.898,-123.663,1386.83,86.5532,-147.174,1308.8,802.648,-142.537,1372.18,456.731
891,0,25.0177,1378.74,88.8228,33.6094,1316.08,803.057,31.5088,1339.9,448.88,-123.661,1386.83,86.5564,-147.188,1308.72,802.641,-142.543,1372.12,456.728
892,0,25.0445,1378.63,88.8122,33.5949,1316.01,803.054,31.6005,1339.66,448.864,-123.66,1386.83,86.5594,-147.202,1308.64,802.634,-142.548,1372.07,456.725
893,0,25.0699,1378.53,88.8016,33.5798,1315.94,803.051,31.6838,1339.43,448.848,-123.658,1386.82,86.5621,-147.217,1308.57,802.627,-142.553,1372.02,456.722
894,0,25.0938,1378.43,88.7912,33.5642,1315.87,803.048,31.758,1339.23,448.835,-123.657,1386.82,86.5645,-147.232,1308.49,802.62,-142.557,1371.96,456.719
895,0,25.116,1378.34,88.7811,33.5482,1315.8,803.045,31.8224,1339.04,448.822,-123.655,1386.81,86.5666,-147.248,1308.42,802.613,-142.56,1371.91,456.716
896,0,25.1362,1378.25,88.7714,33.532,1315.74,803.042,31.8765,1338.87,448.811,-123.654,1386.8,86.5683,-147.264,1308.35,802.606,-142.563,1371.86,456.713
897,0,25.1547,1378.17,88.7622,33.5156,1315.68,803.039,31.9207,1338.72,448.801,-123.652,1386.8,86.5697,-147.28,1308.28,802.6,-142.566,1371.81,456.71
898,0,25.1712,1378.11,88.7537,33.4994,1315.63,803.037,31.9544,1338.59,448.793,-123.651,1386.79,86.5708,-147.296,1308.21,802.593,-142.568,1371.75,456.707
899,0,25.186,1378.04,88.7458,33.4833,1315.57,803.034,31.9788,1338.48,448.785,-123.649,1386.79,86.5716,-147.311,1308.15,802.587,-142.57,1371.7,456.705
900,0,25.199,1377.99,88.7388,33.4676,1315.52,803.031,31.9941,1338.39,448.779,-123.648,1386.78,86.5722,-147.327,1308.09,802.581,-142.573,1371.66,456.702
901,0,25.2105,1377.94,88.7326,33.4526,1315.46,803.028,32.0014,1338.31,448.773,-123.646,1386.77,86.5726,-147.341,1308.03,802.575,-142.575,1371.61,456.7
902,0,25.2204,1377.9,88.7272,33.4382,1315.41,803.025,32.0015,1338.25,448.769,-123.645,1386.77,86.5729,-147.356,1307.97,802.569,-142.578,1371.57,456.698
903,0,25.2289,1377.86,88.7226,33.4247,1315.36,803.022,31.9951,1338.2,448.765,-123.644,1386.76,86.5732,-147.369,1307.92,802.563,-142.581,1371.52,456.696
904,0,25.2361,1377.83,88.7189,33.4123,1315.31,803.018,31.9833,1338.16,448.762,-123.643,1386.76,86.5735,-147.381,1307.87,802.558,-142.584,1371.48,456.694
905,0,25.2419,1377.8,88.7161,33.4011,1315.25,803.015,31.9674,1338.13,448.759,-123.642,1386.75,86.5739,-147.393,1307.81,802.553,-142.587,1371.44,456.693
906,0,25.2464,1377.78,88.714,33.3911,1315.2,803.011,31.9478,1338.11,448.757,-123.641,1386.75,86.5744,-147.403,1307.76,802.548,-142.59,1371.41,456.692
907,0,25.2495,1377.77,88.7126,33.3825,1315.15,803.007,31.9254,1338.1,448.756,-123.64,1386.75,86.5749,-147.412,1307.72,802.543,-142.594,1371.38,456.691
908,0,25.2511,1377.76,88.712,33.3753,1315.09,803.003,31.901,1338.09,448.755,-123.639,1386.74,86.5756,-147.419,1307.67,802.539,-142.597,1371.34,456.69
909,0,25.2512,1377.75,88.712,33.3696,1315.03,802.999,31.8743,1338.09,448.754,-123.637,1386.74,86.5763,-147.426,1307.62,802.535,-142.601,1371.31,456.689
910,0,25.2496,1377.76,88.7126,33.3653,1314.97,802.994,31.8467,1338.1,448.754,-123.636,1386.74,86.5771,-147.43,1307.58,802.531,-142.604,1371.28,456.688
911,0,25.2464,1377.76,88.7137,33.3625,1314.91,802.99,31.8178,1338.11,448.754,-123.635,1386.74,86.5779,-147.434,1307.54,802.527,-142.607,1371.26,456.686
912,0,25.2414,1377.78,88.7153,33.3611,1314.84,802.985,31.7877,1338.13,448.754,-123.634,1386.74,86.5787,-147.436,1307.49,802.523,-142.61,1371.23,456.685
913,0,25.2346,1377.79,88.7173,33.3609,1314.78,802.98,31.7562,1338.15,448.754,-123.632,1386.74,86.5794,-147.438,1307.45,802.52,-142.613,1371.2,456.683
914,0,25.2259,1377.82,88.7196,33.3618,1314.71,802.976,31.7229,1338.17,448.755,-123.631,1386.73,86.58,-147.438,1307.41,802.516,-142.615,1371.18,456.68
915,0,25.2155,1377.85,88.7221,33.3638,1314.64,802.971,31.6879,1338.2,448.756,-123.63,1386.73,86.5805,-147.437,1307.37,802.513,-142.618,1371.15,456.677
916,0,25.2034,1377.88,88.7248,33.3665,1314.57,802.966,31.6506,1338.24,448.757,-123.628,1386.73,86.5809,-147.435,1307.33,802.51,-142.62,1371.13,456.674
917,0,25.1898,1377.91,88.7274,33.3699,1314.5,802.961,31.6107,1338.28,448.759,-123.627,1386.73,86.5812,-147.433,1307.29,802.507,-142.621,1371.1,456.67
918,0,25.1749,1377.95,88.73,33.3738,1314.43,802.956,31.568,1338.34,448.76,-123.626,1386.73,86.5814,-147.431,1307.25,802.505,-142.623,1371.07,456.666
919,0,25.1591,1377.99,88.7325,33.3778,1314.36,802.951,31.5226,1338.39,448.762,-123.625,1386.72,86.5816,-147.428,1307.21,802.502,-142.624,1371.05,456.661
920,0,25.1423,1378.03,88.7347,33.3819,1314.29,802.946,31.4739,1338.46,448.765,-123.625,1386.72,86.5817,-147.425,1307.17,802.5,-142.626,1371.02,456.656
921,0,25.1251,1378.08,88.7368,33.3858,1314.22,802.942,31.4222,1338.53,448.767,-123.625,1386.71,86.5818,-147.422,1307.13,802.498,-142.627,1370.99,456.651
922,0,25.1076,1378.12,88.7387,33.3894,1314.15,802.937,31.3679,1338.61,448.77,-123.625,1386.71,86.582,-147.42,1307.09,802.495,-142.629,1370.96,456.645
923,0,25.09,1378.16,88.7404,33.3925,1314.09,802.933,31.3109,1338.7,448.774,-123.626,1386.7,86.5823,-147.418,1307.06,802.493,-142.63,1370.93,456.64
924,0,25.0726,1378.2,88.742,33.3951,1314.02,802.929,31.2525,1338.79,448.777,-123.627,1386.69,86.5827,-147.416,1307.02,802.491,-142.632,1370.9,456.635
925,0,25.0557,1378.24,88.7436,33.397,1313.97,802.925,31.1927,1338.88,448.781,-123.628,1386.69,86.5833,-147.415,1306.98,802.489,-142.634,1370.88,456.631
926,0,25.0395,1378.28,88.7453,33.3982,1313.91,802.921,31.1329,1338.98,448.785,-123.629,1386.68,86.5841,-147.414,1306.94,802.487,-142.636,1370.85,456.626
927,0,25.024,1378.32,88.7471,33.3986,1313.86,802.918,31.0732,1339.08,448.789,-123.631,1386.67,86.585,-147.414,1306.9,802.486,-142.638,1370.82,456.623
928,0,25.0094,1378.36,88.7491,33.3984,1313.81,802.914,31.0152,1339.18,448.793,-123.632,1386.66,86.586,-147.415,1306.87,802.484,-142.64,1370.8,456.62
929,0,24.9959,1378.39,88.7513,33.3975,1313.76,802.911,30.9598,1339.27,448.797,-123.634,1386.65,86.5871,-147.416,1306.83,802.482,-142.642,1370.77,456.618
930,0,24.9835,1378.42,88.7539,33.3961,1313.72,802.909,30.9075,1339.36,448.801,-123.635,1386.65,86.5884,-147.418,1306.79,802.48,-142.645,1370.75,456.616
931,0,24.9723,1378.45,88.7567,33.3943,1313.68,802.906,30.8592,1339.45,448.805,-123.636,1386.64,86.5896,-147.42,1306.75,802.478,-142.647,1370.72,456.616
932,0,24.9626,1378.48,88.7598,33.3921,1313.65,802.904,30.816,1339.52,448.808,-123.637,1386.63,86.5909,-147.422,1306.71,802.475,-142.65,1370.7,456.616
933,0,24.954,1378.5,88.7631,33.3897,1313.61,802.902,30.7776,1339.59,448.811,-123.637,1386.62,86.5921,-147.424,1306.68,802.473,-142.652,1370.68,456.616
934,0,24.9468,1378.53,88.7665,33.3873,1313.58,802.9,30.7446,1339.64,448.813,-123.637,1386.62,86.5933,-147.426,1306.64,802.471,-142.654,1370.66,456.618
935,0,24.9409,1378.55,88.7699,33.385,1313.55,802.899,30.7169,1339.69,448.815,-123.637,1386.61,86.5944,-147.428,1306.6,802.468,-142.656,1370.65,456.62
936,0,24.9361,1378.57,88.7733,33.383,1313.52,802.898,30.6943,1339.72,448.816,-123.637,1386.6,86.5953,-147.43,1306.56,802.465,-142.657,1370.63,456.622
937,0,24.9324,1378.58,88.7766,33.3813,1313.5,802.897,30.6762,1339.75,448.817,-123.636,1386.6,86.5962,-147.431,1306.52,802.462,-142.658,1370.61,456.624
938,0,24.9294,1378.6,88.7798,33.3801,1313.47,802.897,30.6619,1339.77,448.818,-123.634,1386.6,86.597,-147.432,1306.48,802.459,-142.659,1370.59,456.627
939,0,24.9273,1378.61,88.7827,33.3794,1313.45,802.896,30.6511,1339.78,448.819,-123.633,1386.59,86.5978,-147.432,1306.44,802.456,-142.659,1370.58,456.63
940,0,24.9255,1378.62,88.7854,33.3794,1313.42,802.896,30.6425,1339.79,448.819,-123.631,1386.59,86.5984,-147.431,1306.4,802.452,-142.659,1370.56,456.633
941,0,24.9239,1378.63,88.7879,33.38,1313.4,802.896,30.6352,1339.79,448.82,-123.63,1386.59,86.5991,-147.43,1306.36,802.448,-142.658,1370.54,456.636
942,0,24.9224,1378.64,88.7901,33.3813,1313.38,802.896,30.6285,1339.8,448.82,-123.628,1386.59,86.5997,-147.428,1306.32,802.444,-142.657,1370.52,456.638
943,0,24.9208,1378.65,88.7921,33.3832,1313.35,802.897,30.6216,1339.8,448.821,-123.626,1386.58,86.6004,-147.425,1306.28,802.44,-142.655,1370.5,456.641
944,0,24.9187,1378.67,88.7939,33.3857,1313.33,802.897,30.6135,1339.81,448.823,-123.624,1386.58,86.601,-147.422,1306.24,802.435,-142.653,1370.48,456.643
945,0,24.9161,1378.68,88.7954,33.3888,1313.3,802.898,30.6039,1339.82,448.825,-123.622,1386.58,86.6017,-147.418,1306.2,802.43,-142.651,1370.46,456.645
946,0,24.9131,1378.7,88.7968,33.3924,1313.28,802.898,30.5928,1339.84,448.827,-123.62,1386.58,86.6024,-147.414,1306.15,802.426,-142.648,1370.44,456.646
947,0,24.9096,1378.72,88.798,33.3965,1313.26,802.899,30.5799,1339.86,448.83,-123.618,1386.58,86.6031,-147.409,1306.11,802.421,-142.645,1370.41,456.647
948,0,24.9056,1378.74,88.799,33.4011,1313.23,802.899,30.5655,1339.88,448.833,-123.616,1386.59,86.6038,-147.404,1306.06,802.416,-142.641,1370.39,456.648
949,0,24.9012,1378.76,88.7999,33.406,1313.2,802.9,30.5504,1339.91,448.837,-123.615,1386.59,86.6044,-147.398,1306.02,802.41,-142.638,1370.36,456.649
950,0,24.8968,1378.78,88.8004,33.4112,1313.18,802.9,30.5351,1339.94,448.84,-123.614,1386.59,86.6051,-147.392,1305.97,802.405,-142.634,1370.34,456.649
951,0,24.8923,1378.8,88.8008,33.4168,1313.15,802.901,30.52,1339.97,448.844,-123.612,1386.59,86.6057,-147.386,1305.93,802.4,-142.63,1370.31,456.65
952,0,24.8881,1378.82,88.8009,33.4226,1313.12,802.901,30.507,1339.99,448.848,-123.611,1386.59,86.6062,-147.379,1305.88,802.394,-142.625,1370.29,456.65
953,0,24.8844,1378.83,88.8007,33.4287,1313.09,802.901,30.4965,1340.01,448.851,-123.61,1386.59,86.6067,-147.372,1305.83,802.389,-142.621,1370.26,456.65
954,0,24.8814,1378.85,88.8002,33.4352,1313.06,802.902,30.4895,1340.02,448.853,-123.609,1386.59,86.6071,-147.365,1305.78,802.383,-142.616,1370.24,456.65
955,0,24.8792,1378.86,88.7994,33.442,1313.03,802.902,30.4867,1340.02,448.855,-123.608,1386.59,86.6074,-147.357,1305.74,802.378,-142.611,1370.21,456.649
956,0,24.8781,1378.87,88.7983,33.4492,1313,802.902,30.4895,1340.01,448.855,-123.607,1386.59,86.6077,-147.35,1305.69,802.373,-142.606,1370.19,456.649
957,0,24.8781,1378.87,88.7968,33.4567,1312.97,802.902,30.4976,1339.99,448.855,-123.606,1386.59,86.6079,-147.341,1305.64,802.367,-142.601,1370.16,456.649
958,0,24.8793,1378.86,88.795,33.4647,1312.93,802.901,30.5117,1339.95,448.854,-123.605,1386.59,86.608,-147.333,1305.59,802.362,-142.596,1370.14,456.648
959,0,24.8818,1378.85,88.7929,33.4731,1312.9,802.901,30.5323,1339.9,448.851,-123.604,1386.59,86.6082,-147.324,1305.54,802.357,-142.59,1370.11,456.648
960,0,24.8855,1378.84,88.7906,33.4821,1312.86,802.901,30.5591,1339.83,448.847,-123.603,1386.59,86.6083,-147.315,1305.5,802.352,-142.585,1370.08,456.648
961,0,24.8905,1378.81,88.7881,33.4915,1312.82,802.9,30.5922,1339.75,448.842,-123.602,1386.59,86.6085,-147.305,1305.45,802.347,-142.579,1370.06,456.647
962,0,24.8967,1378.78,88.7853,33.5014,1312.78,802.899,30.6312,1339.66,448.836,-123.6,1386.58,86.6087,-147.295,1305.4,802.342,-142.573,1370.03,456.647
963,0,24.904,1378.75,88.7825,33.5119,1312.74,802.898,30.6758,1339.55,448.829,-123.599,1386.58,86.609,-147.284,1305.35,802.337,-142.567,1370.01,456.647
964,0,24.9125,1378.71,88.7796,33.5227,1312.69,802.898,30.7259,1339.43,448.821,-123.597,1386.58,86.6094,-147.273,1305.31,802.332,-142.56,1369.98,456.647
965,0,24.9219,1378.67,88.7767,33.534,1312.65,802.897,30.7806,1339.31,448.812,-123.596,1386.58,86.6098,-147.261,1305.26,802.328,-142.554,1369.95,456.648
966,0,24.9321,1378.62,88.7739,33.5455,1312.61,802.896,30.8396,1339.17,448.802,-123.594,1386.57,86.6104,-147.25,1305.21,802.324,-142.547,1369.93,456.648
967,0,24.9432,1378.57,88.7712,33.5572,1312.57,802.894,30.9024,1339.02,448.792,-123.593,1386.57,86.6111,-147.238,1305.17,802.319,-142.54,1369.9,456.648
968,0,24.9549,1378.51,88.7688,33.569,1312.52,802.893,30.9682,1338.87,448.781,-123.592,1386.57,86.6118,-147.226,1305.12,802.316,-142.533,1369.88,456.649
969,0,24.967,1378.46,88.7666,33.5807,1312.48,802.892,31.036,1338.72,448.771,-123.591,1386.57,86.6126,-147.214,1305.08,802.312,-142.526,1369.85,456.65
970,0,24.9794,1378.4,88.7648,33.5924,1312.44,802.89,31.1052,1338.57,448.76,-123.59,1386.56,86.6135,-147.202,1305.03,802.308,-142.519,1369.83,456.651
971,0,24.992,1378.34,88.7633,33.6037,1312.41,802.889,31.1753,1338.41,448.749,-123.59,1386.56,86.6144,-147.191,1304.99,802.305,-142.512,1369.8,456.652
972,0,25.0046,1378.29,88.7621,33.6147,1312.37,802.887,31.2449,1338.26,448.738,-123.589,1386.56,86.6154,-147.18,1304.95,802.302,-142.505,1369.78,456.654
973,0,25.017,1378.24,88.7613,33.625,1312.34,802.886,31.3132,1338.12,448.728,-123.588,1386.56,86.6164,-147.169,1304.91,802.299,-142.498,1369.76,456.655
974,0,25.0289,1378.19,88.7608,33.6348,1312.31,802.884,31.3792,1337.98,448.719,-123.588,1386.56,86.6174,-147.159,1304.87,802.296,-142.491,1369.74,456.657
975,0,25.0405,1378.14,88.7605,33.6439,1312.28,802.883,31.4425,1337.84,448.71,-123.588,1386.56,86.6184,-147.149,1304.84,802.294,-142.485,1369.72,456.659
976,0,25.0515,1378.1,88.7606,33.6522,1312.26,802.881,31.5021,1337.72,448.701,-123.587,1386.56,86.6194,-147.14,1304.8,802.291,-142.478,1369.7,456.661
977,0,25.0618,1378.06,88.7607,33.6596,1312.24,802.88,31.5577,1337.61,448.694,-123.587,1386.57,86.6205,-147.132,1304.77,802.289,-142.471,1369.68,456.663
978,0,25.0713,1378.02,88.761,33.6662,1312.23,802.879,31.6085,1337.51,448.687,-123.586,1386.57,86.6216,-147.125,1304.74,802.287,-142.465,1369.67,456.665
979,0,25.0799,1377.99,88.7615,33.6719,1312.21,802.877,31.6544,1337.42,448.681,-123.586,1386.57,86.6227,-147.119,1304.71,802.286,-142.458,1369.65,456.667
980,0,25.0879,1377.97,88.7619,33.6768,1312.21,802.876,31.6953,1337.34,448.676,-123.586,1386.58,86.6239,-147.113,1304.68,802.284,-142.452,1369.64,456.67
981,0,25.0948,1377.94,88.7624,33.6808,1312.2,802.875,31.731,1337.27,448.671,-123.585,1386.58,86.6252,-147.108,1304.65,802.283,-142.447,1369.63,456.672
982,0,25.1009,1377.92,88.7629,33.6839,1312.2,802.874,31.7617,1337.21,448.667,-123.585,1386.59,86.6265,-147.104,1304.63,802.282,-142.441,1369.62,456.675
983,0,25.1062,1377.91,88.7634,33.6864,1312.2,802.874,31.7882,1337.16,448.664,-123.585,1386.59,86.628,-147.1,1304.6,802.281,-142.436,1369.61,456.677
984,0,25.1107,1377.9,88.764,33.6881,1312.21,802.873,31.81,1337.12,448.662,-123.585,1386.6,86.6294,-147.098,1304.58,802.28,-142.431,1369.61,456.68
985,0,25.1144,1377.89,88.7646,33.6893,1312.22,802.873,31.8278,1337.09,448.66,-123.585,1386.6,86.631,-147.095,1304.57,802.279,-142.427,1369.6,456.682
986,0,25.1175,1377.88,88.7653,33.6898,1312.23,802.872,31.8422,1337.07,448.659,-123.585,1386.61,86.6325,-147.094,1304.55,802.279,-142.423,1369.6,456.685
987,0,25.1201,1377.87,88.7659,33.69,1312.24,802.872,31.8536,1337.05,448.658,-123.585,1386.61,86.634,-147.092,1304.54,802.278,-142.42,1369.6,456.688
988,0,25.1222,1377.87,88.7665,33.6896,1312.25,802.873,31.8627,1337.03,448.657,-123.586,1386.62,86.6355,-147.092,1304.52,802.278,-142.416,1369.6,456.69
989,0,25.124,1377.86,88.7671,33.6889,1312.27,802.873,31.8692,1337.03,448.657,-123.586,1386.62,86.6369,-147.091,1304.51,802.278,-142.414,1369.59,456.692
990,0,25.1257,1377.86,88.7676,33.6878,1312.29,802.874,31.8746,1337.02,448.657,-123.586,1386.63,86.6382,-147.091,1304.51,802.278,-142.412,1369.59,456.695
991,0,25.1273,1377.85,88.768,33.6866,1312.31,802.875,31.8784,1337.02,448.657,-123.587,1386.63,86.6392,-147.091,1304.5,802.278,-142.41,1369.59,456.697
992,0,25.1289,1377.85,88.7682,33.685,1312.33,802.877,31.8814,1337.02,448.658,-123.587,1386.63,86.6401,-147.092,1304.5,802.278,-142.409,1369.59,456.699
993,0,25.1304,1377.85,88.7681,33.6832,1312.35,802.878,31.883,1337.02,448.658,-123.587,1386.64,86.6406,-147.093,1304.5,802.278,-142.408,1369.59,456.701
994,0,25.1321,1377.84,88.7677,33.6812,1312.37,802.88,31.884,1337.02,448.659,-123.587,1386.64,86.6409,-147.094,1304.5,802.279,-142.408,1369.59,456.702
995,0,25.1337,1377.84,88.7671,33.679,1312.39,802.882,31.8837,1337.03,448.66,-123.587,1386.64,86.6409,-147.095,1304.5,802.279,-142.409,1369.59,456.703
